2016-11-08 02:11:22,"""I’m betting that young people turn out to vote because your future is at stake.” —@POTUS",3020,1175
2016-11-08 02:06:06,"“Don’t boo, vote!” —@POTUS  ",4786,2173
2016-11-08 02:02:35,"“You don’t just have to vote against someone, you have somebody extraordinary to vote for.” —@POTUS ",4817,2136
2016-11-08 02:00:15,"""If his closest advisors don’t trust him to tweet, why would any of us trust him with the nuclear codes?” —@POTUS on Trump",3639,1851
2016-11-08 01:59:48,"""Tomorrow...the choice you face when you step into that voting booth could not be more clear and could not be more serious.” —@POTUS",1990,847
2016-11-08 01:58:15,"""We have a chance to elect a 45th president who will build on our progress, who will finish the job.” —@POTUS",1929,805
2016-11-08 01:56:57,“Hello Philadelphia! Are you fired up? Are you ready to go?” —@POTUS ,1779,605
2016-11-08 01:51:48,"""Tomorrow, with your vote, you can say that this country has always been great, that it is the greatest nation on earth.” —@FLOTUS",2615,1109
2016-11-08 01:50:48,"“Tomorrow, with your vote, you can stand up to those who seek to divide us and make us afraid.” —@FLOTUS #ImVotingBecause",4596,2191
2016-11-08 01:49:59,"“This election is on us; it is in our hands. If we get out and vote tomorrow, Hillary Clinton will win.” —@FLOTUS ",1419,681
2016-11-08 01:49:10,“We have a duty to ensure that this country is handed over to a leader that we all can trust.” —@FLOTUS on Hillary,1610,719
2016-11-08 01:44:47,"“When the going gets tough, Hillary is the person we want on our side because she never gives up. She never quits.” —@FLOTUS",2351,983
2016-11-08 01:44:07,"“Tomorrow, we have the chance to elect someone who is singularly qualified to be our president—our friend, Hillary… ",4357,1786
2016-11-08 01:41:50,"“No matter what came along, no matter what they hit her with … no matter what happened, she said, ‘We’re stronger together.’” —@BillClinton",2345,977
2016-11-08 01:37:49,"You don’t want to miss this one: Join Hillary, @POTUS, @FLOTUS, @BillClinton, and @ChelseaClinton live in Philly. ",10792,2705
2016-11-08 00:08:00,"""Hillary is the role model Michelle and I want for our daughters and for kids across the country."" —@POTUS ",10902,3930
2016-11-07 22:59:04,"Yesterday, Khizr Khan told the story of a 10-year-old boy who was bullied at school—until his class watched Mr. Kha… ",19137,6850
2016-11-07 22:24:52,"Women can stop Trump.

Here's how:  ",9590,4927
2016-11-07 22:07:51,"""If your closest advisors don’t trust you to tweet, how can we trust you with the nuclear codes?” —@POTUS on Trump",35509,14400
2016-11-07 21:48:21,"""I want to be a president for all Americans: Democrats, Republicans, Independents. Not just people who support me, but everyone.” —Hillary",7713,2899
2016-11-07 21:44:16,"""Public colleges and universities should be tuition-free for anyone who makes less than $125,000 a year.” —Hillary ",4864,1744
2016-11-07 21:37:10,"""If you work hard, and you work full-time, you shouldn’t still be in poverty at the end of the year.” —Hillary",3560,1404
2016-11-07 21:28:44,"""Every single one of us has something to contribute to this great country.” —Hillary ",2943,1249
2016-11-07 21:25:59,"""I really believe that America’s best days are still ahead of us if we reach for them together!” —Hillary… ",2518,978
2016-11-07 21:21:56,"""Are you ready to vote tomorrow, Michigan? Are you ready to help get your friends to vote?” —Hillary… ",2185,844
2016-11-07 21:18:34,“The choice in this election could not be clearer...this election is basically between division and unity in our co… ,2796,1230
2016-11-07 21:12:59,"Join Hillary in Grand Rapids, Michigan, for one of her last rallies of the campaign: ",4854,1249
2016-11-07 20:43:06,"""Look how far we've come from having no voice to being on the brink of making history."" —@Beyonce… ",14874,7128
2016-11-07 19:15:34,Latino voters will have a powerful impact on this election—and are already showing record turnout. Be part of this:… ,14545,7505
2016-11-07 18:30:27,"""America depends on you—you, all of you. ... I didn’t say, 'Yes, I can.' I said, 'Yes, we can.'"" —@POTUS ",12049,4772
2016-11-07 18:03:12,"""I voted for Hillary Clinton because I am absolutely confident that when she is president, this country will be in… ",19885,6831
2016-11-07 17:57:58,"Vote for an America where we build bridges, not walls.

Together, let’s prove that love trumps hate.… ",4767,2129
2016-11-07 17:52:52,"""Tomorrow is the election, but that is just the beginning."" —Hillary  ",5315,1824
2016-11-07 17:46:47,"This has to be our mission together—doing everything we can to help all our kids, and every American, live up to their God-given potential.",2410,946
2016-11-07 17:45:12,"If you believe all our kids should have good schools and good teachers, no matter what ZIP code they live in, then… ",2814,1172
2016-11-07 17:42:34,"If you believe that America thrives when the middle class thrives, then you have to vote.  ",1987,831
2016-11-07 17:39:19,“I believe America’s best days are still ahead of us.” —Hillary ,2436,1018
2016-11-07 17:36:57,"""We don’t have to accept a dark and divisive vision for America. Tomorrow, you can vote for a hopeful, inclusive, b… ",2769,1350
2016-11-07 17:34:01,Tomorrow’s the day! Join Hillary as she campaigns in Pittsburgh on the eve of Election Day. ,6619,1751
2016-11-07 17:23:00,"""Today, I'm asking for your vote. Tomorrow, let's make history together."" —Hillary  ",44963,22863
2016-11-07 16:33:22,Share this if you know someone who needs to see it.  ,12680,7435
2016-11-07 15:07:36,Our children and grandchildren will look back at the choice we make on Tuesday. Let's make them proud.… ,12350,5481
2016-11-07 13:59:31,America is better than Donald Trump.  ,10560,4964
2016-11-07 12:57:58,"Tomorrow caps an amazing journey, but the work we have to do is just beginning. ",8426,2881
2016-11-07 04:23:45,"""Women's rights are human rights""—and 132 more reasons Hillary should be our next president. ",11121,4726
2016-11-07 03:57:24,Pantsuit up.  ,20868,6372
2016-11-07 03:11:59,"This one's for you, Hillary. ",50317,25204
2016-11-07 02:18:27,"“This election is about you…

your dreams,
your aspirations,
your hopes,
your family,
your community.” —Hillary

",4725,1804
2016-11-07 02:05:33,"""What’s really on the ballot is what kind of country we want for our children and grandchildren.” —Hillary ",6013,2212
2016-11-07 01:55:49,“This election is a reckoning. It is a choice between division and unity.” —Hillary ,2538,1005
2016-11-07 01:54:00,“We should all be grateful that this remarkable family decided to make America their home.” —Hillary on the Khan family,2853,1006
2016-11-07 01:51:07,“He and his family exemplify the values that make America great.” —Hillary on Khizr Khan ,2902,1278
2016-11-07 01:46:22,"""Would my son Capt. Humayun Khan have a place in your America?…Would anyone who isn’t like you? —Khizr Khan to Donald Trump",2248,942
2016-11-07 01:38:57,Hillary and @JamesTaylor_com are live in New Hampshire with two days to go. Watch here: ,5545,1493
2016-11-07 01:00:29,A rally fit for a King.  ,8371,2467
2016-11-07 00:23:38,Florida in the rain. ,22095,5332
2016-11-06 23:56:23,"""My son was Captain Humayun Khan ... and he was a Muslim American. I want to ask Mr. Trump: Would my son have a pla… ",20367,8317
2016-11-06 23:31:46,"This is what it's about:
All the good we can,
for all the people we can,
for as long as we can.… ",11759,5348
2016-11-06 21:54:07,"""I want every public college and university to be tuition-free for every family making less than $125,000 a year.” —Hillary in Cleveland",6006,2116
2016-11-06 21:47:48,"""I want an America where everyone has a place, where everyone is included.” —Hillary in Ohio ",6016,2336
2016-11-06 21:45:21,"""America is great because America is good, and if we…lift each other up, instead of tearing each other down, we can be even greater.""",3290,1528
2016-11-06 21:43:26,"""I love our country, and I believe in our people, and I will never, ever quit on you. No matter what.” —Hillary in Ohio",3104,1414
2016-11-06 21:40:45,"“Our next president, Ms. Hillary Clinton!” —@KingJames  ",3711,1792
2016-11-06 21:35:52,"""We have to get out and make sure we vote.” —@KingJames in Ohio with HIllary ",2024,919
2016-11-06 21:33:45,Hillary and @KingJames are live in Cleveland with two days to go. Watch here: ,6385,1893
2016-11-06 21:24:09,"""You want to give me a good send-off? Go vote!"" —@POTUS  ",9742,3861
2016-11-06 20:55:04,"Loved this moment from last night. Thanks to @KatyPerry, @JenCarlosMusic, and everyone out on the trail helping to… ",14820,4086
2016-11-06 20:05:54,"""We don't want to go back. We want to go forward."" —@RepJohnLewis  ",8443,4127
2016-11-06 18:02:06,The photos that tell the story of Hillary’s career and what she stands for. ,5451,2413
2016-11-06 17:00:46,"10 minutes of Donald Trump demeaning, objectifying, and insulting women.  ",6326,4657
2016-11-06 16:39:22,"We are better than bigotry, fear, and hate.

Share this if you agree.  ",11794,6587
2016-11-06 15:03:56,"""She is a fighter for what is right, what is fair, and what is just."" —@RepJohnLewis:  ",12595,5738
2016-11-06 13:57:56,Isn't it time to have a mom in the Oval Office?  ,12357,3544
2016-11-06 12:58:44,"“The reason a lot of [Ku Klux] Klan members like Donald Trump is because a lot of what he believes, we believe in.” ",7933,4988
2016-11-06 03:02:20,"We face a serious choice on Tuesday: Will we act to protect the planet for our kids and grandkids, or do nothing?… ",8744,3477
2016-11-06 02:43:04,"Today in 1872, Susan B. Anthony voted—and was then arrested. Almost 50 years later, the 19th Amendment was ratified… ",14766,7506
2016-11-06 02:03:32,"""Nobody respects women more than me."" —Donald Trump

Other things he's said about women: ",29017,17256
2016-11-06 01:35:52,More people are voting in this election than ever before. Make a plan to vote today:  ,9106,3073
2016-11-06 00:29:24,Text JOIN to 47246 and sign up to help us get out the vote. ,2988,1113
2016-11-06 00:25:56,"Join Hillary, @KatyPerry, and @ShondaRhimes live in Philadelphia for a special GOTV concert: ",5912,1779
2016-11-06 00:13:08,"Thank you to @Beyonce, @S_C_, @Pharrell, @ChanceTheRapper, @BigSean, @JColeNC, and all the amazing artists helping to get out the vote. -H",18698,5046
2016-11-05 23:31:12,"For respect.
For the future.
For our planet.

On Tuesday, they're gonna hear us roar:  ",13282,6430
2016-11-05 22:13:25,Your vote could make all the difference. Confirm where you'll cast your vote for Hillary:  ,7587,2626
2016-11-05 21:35:48,Five women older than their right to vote share why they're with Hillary: ,9602,3899
2016-11-05 20:43:10,The story of this campaign. ,84009,43346
2016-11-05 19:25:54,The energy we're seeing on this campaign isn't about what we're against but what we're for—an inclusive America whe… ,13783,5014
2016-11-05 19:06:11,When they go low...we vote:  ,10379,4609
2016-11-05 17:46:00,"""Donald, you don’t want to go there.” —Hillary on Trump asking what she’s done for the past 30 years ",5314,2143
2016-11-05 17:44:06,"We are seeing large numbers of people turning out, breaking records.

Make sure you’re ready to vote, too: ",4099,1283
2016-11-05 17:41:25,"In just 3 days, we have the chance to make history:

Join Hillary live in Florida as she gets out the vote: ",6930,2022
2016-11-05 16:41:33,"If you believe in a better, stronger, fairer America:

Vote.  ",7540,2791
2016-11-05 13:28:10,"""That reporter and I have the same condition. When Mr. Trump made fun of him, that hurt my feelings."" ",26252,15885
2016-11-05 12:56:13,Ask yourself: Is this man fit to be the next president of the United States? ,6496,3926
2016-11-05 03:12:30,"""I'm with her!"" —@Beyonce ",74679,26809
2016-11-05 02:22:08,"""Ohio, we are on the doorsteps of history.

I'm here tonight because respect matters."" —@S_C_ ",6713,2114
2016-11-05 02:09:02,"""We have to vote. The world looks to us as a progressive country that leads change."" —@Beyonce… ",15517,6166
2016-11-05 02:02:48,"""Less than 100 years ago, women did not have the right to vote. Look how far we’ve come.” —@Beyonce ",10466,4156
2016-11-05 01:50:07,".@Beyonce &amp;
@S_C_ &amp;
Hillary &amp;
You?
 ",15919,6249
2016-11-05 00:52:01,"With just 4 days until Election Day, Hillary is in Ohio with @S_C_, @ChanceTheRapper, @JColeNC, &amp; more. Watch live: ",4361,1564
2016-11-05 00:19:32,Don't let this man become your next president:  ,7875,4987
2016-11-04 23:55:45,“27 million are ready to put up a fight and not be intimidated by hatred and spite.”  ,9327,4661
2016-11-04 22:51:16,"For 30 years, @JoeBiden has known Hillary as a public servant, global leader, and friend. Here's why he's with her: ",7537,2665
2016-11-04 21:45:15,The progress we’ve made under @POTUS is on the line. We owe it to our kids to get out and vote:… ,3092,1245
2016-11-04 21:32:03,"We’ve got to take on discrimination &amp; bigotry.

We can’t accept as normal what we’re seeing across this country because of Trump’s campaign.",4185,1828
2016-11-04 21:28:41,"“If he doesn’t respect all Americans now, how can we trust him to serve all Americans in the future?” —Hillary on Trump",3273,1475
2016-11-04 21:26:24,The presidency doesn’t change who you are—it reveals who you are. And we’ve seen all we need to of Donald Trump.,2703,1259
2016-11-04 21:23:33,It’s on all of us to pay it forward—to make sure every kid in every zip code can get ahead. ,1534,726
2016-11-04 21:20:49,"“I believe that we should have a confident, optimistic, inclusive vision of where we’re going and how we’re going to get there.” —Hillary",1931,860
2016-11-04 21:05:26,"Join Hillary live in Detroit just 4 days from Election Day: 

",3882,1315
2016-11-04 20:45:13,"First lady of Arkansas
First lady of the United States
Senator
Secretary of state
President? That's up to you:… ",15217,4908
2016-11-04 20:08:21,"""I sorta get away with things like that."" —Donald Trump, on bursting into Miss Universe pageant dressing rooms ",17188,10209
2016-11-04 19:46:35,"""You are the change makers, the path breakers, and the ground shakers. You are proof that Black Girl Magic is real.… ",13465,6054
2016-11-04 18:24:17,We can’t. ,44499,17288
2016-11-04 18:02:05,"We're on track to having the biggest voter turnout in American history.

Be a part of it and make a plan to vote: ",2257,923
2016-11-04 17:58:35,"We’re going to make public colleges and universities tuition-free for families making less than $125,000 a year. ",2542,1044
2016-11-04 17:56:51,"""Don’t you think it’s finally time to guarantee equal pay for women?” —Hillary in Pittsburgh ",1451,750
2016-11-04 17:53:52,"“I will do everything I can to get incomes rising again for hardworking people…you deserve to be part of a growing, thriving middle class.”",1657,760
2016-11-04 17:51:17,"Trump wants to give the biggest tax breaks in history to the super-wealthy and raise taxes on the middle class.

We can't afford that.",1861,953
2016-11-04 17:48:09,Think about what it would mean to entrust the nuclear codes to someone who lashes out at anyone who challenges him.,1832,978
2016-11-04 17:41:35,"""If you elect me on Tuesday, that’s the kind of president I will be: listening, working, finding common ground.” ",1559,740
2016-11-04 17:17:53,"With just 4 days left, join Hillary and @MCuban as they get out the vote in Pittsburgh: 

",5176,1758
2016-11-04 15:17:47,"Will Ferrell: comedian, actor, just your average millennial. ",35223,16825
2016-11-04 14:50:04,Progress is on the ballot:  ,3404,1392
2016-11-04 14:27:40,"""Stand up and reject cynicism.  Stand up and reject fear.  

Choose hope.
Choose hope.
Choose hope.
Choose hope.
Ch… ",19735,7611
2016-11-04 13:12:03,Make sure Trump isn't rewarded for running the most divisive campaign in history:  ,4877,1986
2016-11-04 03:02:45,"""I'm also honored to have the greatest temperament that anybody has."" —Donald Trump

About that: ",14527,8642
2016-11-04 02:28:14,Imagine a president who said all of these things. ,10772,6677
2016-11-04 01:38:58,The Central Park Five were exonerated. What does it say about Trump that he thinks they should still be in prison? ,15150,7356
2016-11-04 01:21:16,"More than 31 million Americans have already voted.

Be a part of this: ",2716,971
2016-11-04 01:18:16,"This election isn’t just about who Trump is—it’s about who WE are.

Are you ready to vote? ",2864,962
2016-11-04 01:15:16,"Get out and vote.
Get everybody you know to vote.

This is one of the most consequential elections in our lifetimes. ",1614,833
2016-11-04 01:06:06,"""We know that America is big-hearted, not small-minded. We want to lift people up, not tear each other down.” —Hillary",3127,1268
2016-11-04 01:03:56,"""Are we going to build a better, stronger America—or are we going to fear each other, and fear our future?"" —Hillary",2654,1086
2016-11-04 01:02:09,"""Come January 20, America will have a new president. ... The question is, what kind of change are we going to see?"" —Hillary",1742,691
2016-11-04 00:59:57,"“If you elect me next Tuesday, that is the kind of president I will be.”  ",7021,2248
2016-11-04 00:58:03,"""Everything I’ve done started by listening to people…working to bring people together, to find common ground.” —Hillary in North Carolina",3372,1127
2016-11-04 00:03:17,"Join Hillary on the trail in North Carolina with @BernieSanders and @Pharrell. 

",3769,1210
2016-11-03 20:43:33,.@FLOTUS is with her. Are you?  ,8196,2347
2016-11-03 20:24:56,"""I don’t believe we’re at our best when we stoke fear about each other.” —Hillary

Make a plan to vote if you agree: ",2225,762
2016-11-03 20:14:53,"We are all safer when everyone has respect for the law, and everyone is respected by the law.",3685,1447
2016-11-03 20:11:20,"Across America, people are rejecting Trump’s dark vision for one that is hopeful and inclusive and unifying. ",2954,1354
2016-11-03 20:07:10,Donald—his father Fred—and their entire company were sued by @TheJusticeDept for discriminating against African Americans and Latinos.,2234,1346
2016-11-03 20:02:35,"""I truly believe that you deserve a candidate you can vote for, not just someone to vote against.” —Hillary ",1685,742
2016-11-03 19:47:25,"With just 5 days until Election Day, watch Hillary speak live in North Carolina: 

",4257,1386
2016-11-03 19:34:37,"""I was denied an apartment in the Trump buildings based on the color of my skin.""

This is Mae Wiggins's story: ",13452,8932
2016-11-03 17:58:08,Don’t miss out! Join them:  ,2917,993
2016-11-03 17:30:31,🤔 ,33188,14322
2016-11-03 17:01:15,"Trump has built his campaign on demonizing Latinos and immigrants.

Latino voters have the power to stop him. Vote:… ",8977,5519
2016-11-03 14:37:29,Donald Trump just got one of his only newspaper endorsements of this election...from the Ku Klux Klan. ,11242,7140
2016-11-03 14:04:25,"""The reporter and I have the same condition. When Mr. Trump made fun of him, that hurt my feelings."" ",11598,7212
2016-11-03 12:23:38,"""I'm casting my vote early for Hillary Clinton, and I urge you to vote early for Hillary, too."" —@FLOTUS ",22730,9285
2016-11-03 05:06:09,"They did it! 108 years later and the drought is finally over. Way to make history, @Cubs. #FlyTheW -H",60063,14961
2016-11-03 03:55:58,"""More than 31 million people have already voted early."" —Hillary

Join them → ",2464,866
2016-11-03 03:50:32,"""About half of the people he wants to deport—they’ve paid more taxes than Donald Trump has paid.” —Hillary in Arizona",6048,2556
2016-11-03 03:43:51,"We know that America is big-hearted, not small-minded. We want to lift people up, not tear each other down. ",4447,1889
2016-11-03 03:40:03,"""Even if you’re not for me, I promise, I will be for you as your president.” —Hillary in Arizona",4257,1499
2016-11-03 03:36:33,"Last week, Sheriff Joe Arpaio was charged with contempt of court for racially profiling Latinos.

Donald Trump supports him.",3323,1892
2016-11-03 03:18:01,"6 days until the most important election of our lifetimes. 

Join Hillary live in Arizona → ",5779,1795
2016-11-03 02:45:31,The perpetrators who set the Hopewell M.B. Church in MS on fire must be brought to justice. This kind of hate has no place in America. -H,18374,6360
2016-11-03 01:14:41,Sign up for the chance to join Hillary on Election Night in NYC—and bring a guest! We'll take care of the details: ,3442,965
2016-11-03 00:25:11,"""I know it seems a little odd for someone running for president to say we need more love and kindness in America."" ",17204,7118
2016-11-02 23:45:40,"Barack. Michelle. Joe. You?

Make a plan to vote: ",6006,1967
2016-11-02 23:14:35,"“I will do my best to bring people together, not pull them apart...let’s make sure we win on Tuesday and prove that love trumps hate.”",5202,2035
2016-11-02 23:07:55,"""Girls would grow up with a president who...brags about doing things to them without their consent."" —Hillary on Donald Trump",5193,2291
2016-11-02 22:58:18,"Imagine that it’s January 20, 2017. Ask yourself, what will life be like for you under President Trump?

→ ",1607,745
2016-11-02 22:56:32,“I will be a president who seeks to find common ground while standing my ground.” —Hillary,2401,966
2016-11-02 22:54:24,"""Everyone is safer when the police respect the people they protect and when the people respect the police who serve them.” —Hillary",1938,817
2016-11-02 22:49:04,"Hillary is in Las Vegas, just 6 days from Election Day. Tune in to watch her live: ",4370,1197
2016-11-02 21:31:21,"Trump ""doesn’t look at us as full human beings, with our dreams and our purposes, our own capabilities.” ",6681,2771
2016-11-02 20:49:05,"""I've been bullied for being Muslim. ... It hurts, you know.""

This is the Trump Effect: ",19056,14656
2016-11-02 20:32:42,"""Our democracy is on the ballot right now—and Hillary gives us a chance to advance our democracy.” —@POTUS

Go vote: ",2374,910
2016-11-02 20:16:17,"""America depends on you. You! All of you.” —@POTUS

Make your plan to go vote:  ",3369,1252
2016-11-02 20:11:42,"""She believes we can summon what’s best in each of us and make this country better for all of us.” —@POTUS on Hillary",1933,793
2016-11-02 20:05:45,"""You have a candidate who is worthy of your vote—who is smart, who is steady, who is tested.” —@POTUS on Hillary ",1820,767
2016-11-02 20:02:50,"""If you disrespect women before you were president, you will disrespect women when you’re in office.” —@POTUS",3039,1518
2016-11-02 19:56:53,"""This guy is temperamentally unfit to be Commander-in-Chief and he’s not equipped to be president.” —@POTUS on Trump in North Carolina",11706,4100
2016-11-02 19:47:25,Watch live: @POTUS hits the trail for Hillary in North Carolina with just 6 days to go → ,2513,765
2016-11-02 19:20:53,"Lawrence Ramos is a first generation American, a World War II and Korean War veteran, and a proud Hillary supporter. ",9147,3986
2016-11-02 18:12:59,"""27 million strong all ready to vote for freedom, equality, and reason—traits that seem to have gone out of season."" ",9575,3839
2016-11-02 17:43:38,Our choice is between the most qualified candidate in decades—and a man who once started a Twitter war with Cher.… ,11049,4913
2016-11-02 17:19:59,"Thanks, Louis C.K.—but it's ""Madam"" Tough Mother. ",15892,5269
2016-11-02 16:12:21,Heartbroken for the families of two brave officers who were killed in Iowa. There’s no justification for this kind of violence. -H,19336,5386
2016-11-02 15:18:03,We are not going to let big business and big corporations call the shots anymore. That is not working for us.… ,4538,1609
2016-11-02 14:37:52,Our children are watching to see what kind of example we set for them. ,10134,4239
2016-11-02 12:50:08,"When you're 27 million strong, no one can tell you that you don't belong.  ",8474,3378
2016-11-02 02:11:23,"Fighting for kids in foster care has been one of the causes of Hillary's career, all the way back to law school. ",8836,3485
2016-11-02 01:06:52,More people will early vote in 2016 than ever before. Join them:  ,4354,1698
2016-11-02 00:00:27,"Be like @JoeBiden:

Always make a plan.  ",9757,4789
2016-11-01 22:06:27,"On average, Latinas make only $0.54 for each $1 white men earn. Time to close that gap. #LatinaEqualPay ",9014,4278
2016-11-01 20:19:41,"What’s on the ballot this year:
Our future.
Our security.
Our values.
Who we are as a country.
",3096,1456
2016-11-01 20:14:44,"Trump said pregnancy is an inconvenience for employers.
He dismisses the pay gap.
He said wages are too high.
He wants to defund @PPact.",3699,1719
2016-11-01 20:13:40,"""He doesn't see us as full human beings with our own dreams, our own capabilities.” —Hillary on what Trump thinks of women",2343,1161
2016-11-01 20:12:40,"Trump's ""also been accused of doing this at the Miss Teen USA pageant...some of them were just 15 years old.” —Hillary",1489,833
2016-11-01 20:11:54,"Donald Trump is on tape bragging about barging in on undressed women backstage at beauty pageants to ""inspect"" them.",1537,943
2016-11-01 20:08:34,Can we just stop and reflect on the absurdity of Donald Trump finding fault with Miss Universe? Who would act like this? A bully.,2086,919
2016-11-01 20:07:46,"Most of us learned by elementary school that it’s not OK to insult people’s looks.

Donald calls women fat, ugly, and disgusting.",2173,1108
2016-11-01 20:02:21,"“Today, I want to just spend a few minutes focusing on...what [Trump] has said—and what he has done—to women and girls.” —Hillary",1665,763
2016-11-01 20:00:58,"""I’m reaching out to Republicans and Independents as well as Democrats because I want to be president for all Americans.” —Hillary",2150,945
2016-11-01 19:56:18,"There are a lot of reasons to vote against Donald Trump. Maybe, for you, it’s his dangerous statements about using… ",15198,7041
2016-11-01 19:51:32,"""Let’s work our hearts out so we can finally say 'Madam President.’” —@MachadoOficial  ",2778,1422
2016-11-01 19:47:06,"""It’s really clear that he does not respect women. He just judges us on our looks.” —@MachadoOficial on Trump",1920,853
2016-11-01 19:42:40,"One week to go.

Watch Hillary talk about what's at stake for women in this election on the trail in Florida → ",4857,1638
2016-11-01 17:28:26,"“[Trump] deducted somebody else’s losses."" ",3451,2164
2016-11-01 15:06:03,"After his lawyers advised against it, Trump used a ""legally dubious"" strategy to avoid paying taxes for years. ",5498,3533
2016-11-01 14:14:02,Anyone who sees and treats women this way is unfit to be president. ,38600,24846
2016-11-01 13:00:07,"Donald Trump's equal pay plan for women: ""You're gonna make the same if you do as good a job."" ",4355,1989
2016-11-01 12:20:43,Share this if you're voting today for National Early Vote Day!  ,3718,1887
2016-11-01 02:42:48,"""The thought of Donald Trump with nuclear weapons scares me to death. It should scare everyone."" ",17929,8965
2016-11-01 00:36:26,Computer scientists have apparently uncovered a covert server linking the Trump Organization to a Russian-based ban… ,15338,11910
2016-10-31 23:32:18,It's time for Trump to answer serious questions about his ties to Russia.  ,14959,12467
2016-10-31 22:48:21,"""Think about what it takes to lead in a very complicated world and in whose hands you want to put the safety of our children.” —Hillary",4327,1706
2016-10-31 22:45:16,"""When it comes to handling a crisis, we’ve seen in this campaign, Donald Trump loses his cool at the slightest provocation.” —Hillary",4779,1845
2016-10-31 22:42:13,Dozens of former nuclear launch officers agree: Donald Trump should never be in charge of America's nuclear weapons.,2594,1357
2016-10-31 22:28:10,Hillary’s in Ohio with just 8 days left in the campaign. Watch live: ,3748,970
2016-10-31 20:33:16,A guide to help you make your choice for president. ,6915,4580
2016-10-31 20:02:18,Incredible.  ,9410,6459
2016-10-31 19:08:17,Sometimes the fate of the greatest nations comes down to single moments in time. This is one of those moments. ,2997,1359
2016-10-31 19:04:09,"""That’s what’s on the ballot this year. It’s not just my name and Donald Trump’s name. It’s our future. Our security. Our values."" —Hillary",3836,1597
2016-10-31 19:00:49,"""With the election just 8 days away...Trump should immediately disclose all of his ties and connections to the Kremlin and its associates.""",2884,1611
2016-10-31 18:58:20,"Why would Putin want Trump to win?
The nice things he’s said about him?
His promise to adopt pro-Kremlin policies?
Or his business dealings?",2348,1358
2016-10-31 18:51:43,U.S. intelligence has confirmed the Russian government is directing cyberattacks against the U.S. to influence the outcome of our election.,3228,2525
2016-10-31 18:48:09,"""Ask yourself: In a crisis, who would you trust? Who would listen to good advice, keep a level head, and make the right call?” —Hillary",2283,1056
2016-10-31 18:43:45,"What kind of a person brags on 9/11 that, now that the Twin Towers had fallen, a building he owned was the tallest in Lower Manhattan?",2553,1379
2016-10-31 18:42:45,A man you can bait with a tweet is not a man we can trust with nuclear weapons.,2477,1226
2016-10-31 18:42:05,“[Launching a nuclear weapon] can take as little as 4 minutes. 4 minutes. That’s why...Trump should never be put in charge.” —Hillary,1454,821
2016-10-31 18:41:17,"Donald Trump has repeatedly suggested that more countries should have nuclear weapons. Japan, South Korea, even Saudi Arabia.",1186,639
2016-10-31 18:40:51,"Instead of dark and divisive, our vision for America is hopeful and inclusive. Big-hearted, not small-minded. It’s about lifting people up.",1524,844
2016-10-31 18:37:11,"With just 8 days until Election Day, Hillary is speaking in Ohio. Join her live: ",4384,1153
2016-10-31 18:28:10,Trump's already threatened our national security. That'll be the tip of the iceberg if he becomes president. ,5256,2585
